# k =   0.000000   0.000000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -7.24808800E+00  -6.80374616E+00   4.44341836E-01
# Error est. for CH(vbm) CH(cbm) diff =   8.62079440E-01   8.59145881E-01  -2.93355948E-03
#    Nb          CH(vbm)          CH(cbm)             diff
    205  -6.01547783E+00  -5.49756560E+00   5.17912239E-01
    206  -6.02218646E+00  -5.50348274E+00   5.18703722E-01
    207  -6.02901366E+00  -5.50915684E+00   5.19856818E-01
    208  -6.03570444E+00  -5.51467022E+00   5.21034219E-01
    209  -6.04170830E+00  -5.52053282E+00   5.21175481E-01
    210  -6.04734214E+00  -5.52664809E+00   5.20694059E-01
    211  -6.05245931E+00  -5.53180281E+00   5.20656499E-01
    212  -6.05841137E+00  -5.53784600E+00   5.20565364E-01
    213  -6.06445391E+00  -5.54327449E+00   5.21179419E-01
    214  -6.07014094E+00  -5.54965367E+00   5.20487271E-01
    215  -6.07517479E+00  -5.55572295E+00   5.19451845E-01
    216  -6.08022914E+00  -5.56074116E+00   5.19487987E-01
    217  -6.08575453E+00  -5.56649413E+00   5.19260402E-01
    218  -6.09138895E+00  -5.57220413E+00   5.19184825E-01
    219  -6.09747087E+00  -5.57738334E+00   5.20087529E-01
    220  -6.10304308E+00  -5.58266423E+00   5.20378852E-01
    221  -6.10840958E+00  -5.58784233E+00   5.20567248E-01
    222  -6.11369881E+00  -5.59322940E+00   5.20469407E-01
    223  -6.11901311E+00  -5.59858194E+00   5.20431175E-01
    224  -6.12440664E+00  -5.60360685E+00   5.20799791E-01
    225  -6.12957554E+00  -5.60892930E+00   5.20646240E-01
    226  -6.13382276E+00  -5.61357062E+00   5.20252136E-01
    227  -6.13843598E+00  -5.61832178E+00   5.20114201E-01
    228  -6.14416859E+00  -5.62371668E+00   5.20451907E-01
    229  -6.14919205E+00  -5.62823900E+00   5.20953047E-01
    230  -6.15377701E+00  -5.63301600E+00   5.20761005E-01
    231  -6.15858700E+00  -5.63778577E+00   5.20801227E-01
    232  -6.16346237E+00  -5.64225766E+00   5.21204702E-01
    233  -6.16920110E+00  -5.64788289E+00   5.21318206E-01
    234  -6.17407414E+00  -5.65246568E+00   5.21608457E-01
    235  -6.17933607E+00  -5.65706522E+00   5.22270844E-01
    236  -6.18418978E+00  -5.66149933E+00   5.22690450E-01
    237  -6.18907940E+00  -5.66652528E+00   5.22554122E-01
    238  -6.19335759E+00  -5.67091180E+00   5.22445783E-01
    239  -6.19788717E+00  -5.67489843E+00   5.22988744E-01
    240  -6.20226386E+00  -5.67912780E+00   5.23136059E-01
    241  -6.20645457E+00  -5.68323465E+00   5.23219920E-01
    242  -6.21124080E+00  -5.68753738E+00   5.23703416E-01
    243  -6.21554347E+00  -5.69177478E+00   5.23768687E-01
    244  -6.22017856E+00  -5.69555855E+00   5.24620007E-01
    245  -6.22374087E+00  -5.69895132E+00   5.24789555E-01
    246  -6.22778044E+00  -5.70289672E+00   5.24883713E-01
    247  -6.23282278E+00  -5.70782910E+00   5.24993677E-01
    248  -6.23689834E+00  -5.71189232E+00   5.25006021E-01
    249  -6.24088870E+00  -5.71642904E+00   5.24459662E-01
    250  -6.24505123E+00  -5.72031524E+00   5.24735995E-01
    251  -6.24923437E+00  -5.72435026E+00   5.24884104E-01
    252  -6.25306749E+00  -5.72865797E+00   5.24409529E-01
    253  -6.25817656E+00  -5.73326434E+00   5.24912214E-01
    254  -6.26221725E+00  -5.73729387E+00   5.24923380E-01
    255  -6.26692756E+00  -5.74125320E+00   5.25674357E-01
    256  -6.27104931E+00  -5.74531585E+00   5.25733469E-01
    257  -6.27483073E+00  -5.74932611E+00   5.25504618E-01
    258  -6.27865191E+00  -5.75355820E+00   5.25093710E-01
    259  -6.28308968E+00  -5.75782572E+00   5.25263966E-01
    260  -6.28682017E+00  -5.76197558E+00   5.24844590E-01
    261  -6.29071886E+00  -5.76631085E+00   5.24408003E-01
    262  -6.29432104E+00  -5.77024815E+00   5.24072889E-01
    263  -6.29790636E+00  -5.77360875E+00   5.24297607E-01
    264  -6.30208671E+00  -5.77753929E+00   5.24547419E-01
    265  -6.30557218E+00  -5.78060388E+00   5.24968292E-01
    266  -6.30960581E+00  -5.78429147E+00   5.25314335E-01
    267  -6.31344631E+00  -5.78812625E+00   5.25320056E-01
    268  -6.31715911E+00  -5.79177741E+00   5.25381698E-01
    269  -6.32023494E+00  -5.79483466E+00   5.25400272E-01
    270  -6.32344666E+00  -5.79794978E+00   5.25496876E-01
    271  -6.32673806E+00  -5.80100192E+00   5.25736135E-01
    272  -6.33049329E+00  -5.80429618E+00   5.26197108E-01
    273  -6.33436047E+00  -5.80765977E+00   5.26700705E-01
    274  -6.33740942E+00  -5.81062068E+00   5.26788736E-01
    275  -6.34133070E+00  -5.81437210E+00   5.26958597E-01
    276  -6.34498383E+00  -5.81813919E+00   5.26844645E-01
    277  -6.34883424E+00  -5.82164731E+00   5.27186930E-01
    278  -6.35274598E+00  -5.82541352E+00   5.27332460E-01
    279  -6.35606255E+00  -5.82842382E+00   5.27638727E-01
    280  -6.35913456E+00  -5.83106623E+00   5.28068331E-01
    281  -6.36278769E+00  -5.83438936E+00   5.28398330E-01
    282  -6.36622159E+00  -5.83764725E+00   5.28574341E-01
    283  -6.36985348E+00  -5.84097277E+00   5.28880705E-01
    284  -6.37308921E+00  -5.84405515E+00   5.29034061E-01
    285  -6.37691786E+00  -5.84817865E+00   5.28739209E-01
    286  -6.38036505E+00  -5.85128077E+00   5.29084276E-01
    287  -6.38395763E+00  -5.85477110E+00   5.29186532E-01
    288  -6.38743823E+00  -5.85795301E+00   5.29485226E-01
    289  -6.39069987E+00  -5.86077220E+00   5.29927668E-01
    290  -6.39381681E+00  -5.86392986E+00   5.29886946E-01
    291  -6.39728957E+00  -5.86706754E+00   5.30222034E-01
    292  -6.40049123E+00  -5.87009745E+00   5.30393771E-01
    293  -6.40354766E+00  -5.87302262E+00   5.30525045E-01
    294  -6.40622195E+00  -5.87567194E+00   5.30550012E-01
    295  -6.40931394E+00  -5.87856622E+00   5.30747718E-01
    296  -6.41225770E+00  -5.88122058E+00   5.31037120E-01
    297  -6.41495761E+00  -5.88391033E+00   5.31047280E-01
    298  -6.41777302E+00  -5.88664063E+00   5.31132385E-01
    299  -6.42072202E+00  -5.88962318E+00   5.31098837E-01
    300  -6.42361543E+00  -5.89223900E+00   5.31376433E-01
# k =   0.250000   0.500000   0.750000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -7.38963298E+00  -7.01000762E+00   3.79625361E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.23509410E-01   9.25020318E-01   1.51090811E-03
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -1.21429255E-03  -3.18879896E-03  -1.97450641E-03
      2  -2.39150566E-03  -6.38221126E-03  -3.99070560E-03
      3  -3.77028241E-03  -9.61160545E-03  -5.84132304E-03
      4  -5.08415189E-03  -1.28589180E-02  -7.77476606E-03
      5  -2.09744897E-02  -8.51626242E-02  -6.41881345E-02
      6  -3.40669239E-02  -1.43474110E-01  -1.09407186E-01
      7  -4.40284197E-02  -1.97378900E-01  -1.53350480E-01
      8  -5.13690305E-02  -2.35852545E-01  -1.84483515E-01
      9  -5.66698961E-02  -3.56320716E-01  -2.99650820E-01
     10  -6.19018735E-02  -4.25149844E-01  -3.63247971E-01
     11  -6.70842783E-02  -4.91041415E-01  -4.23957136E-01
     12  -7.20926799E-02  -5.75368609E-01  -5.03275929E-01
     13  -7.65000686E-02  -6.34194719E-01  -5.57694651E-01
     14  -8.05932799E-02  -6.84509218E-01  -6.03915938E-01
     15  -8.17682134E-02  -6.87949627E-01  -6.06181413E-01
     16  -8.27531983E-02  -6.91297762E-01  -6.08544564E-01
     17  -1.97151391E-01  -7.77156627E-01  -5.80005237E-01
     18  -3.05512002E-01  -8.89823280E-01  -5.84311277E-01
     19  -4.03681058E-01  -8.97769560E-01  -4.94088502E-01
     20  -4.98758376E-01  -9.07727465E-01  -4.08969089E-01
     21  -5.97767926E-01  -9.30897690E-01  -3.33129764E-01
     22  -6.94594507E-01  -9.58613121E-01  -2.64018613E-01
     23  -8.77557413E-01  -9.98802945E-01  -1.21245532E-01
     24  -1.06239971E+00  -1.04116014E+00   2.12395628E-02
     25  -1.07676206E+00  -1.04981659E+00   2.69454714E-02
     26  -1.08338029E+00  -1.05705397E+00   2.63263254E-02
     27  -1.08881300E+00  -1.06376650E+00   2.50465077E-02
     28  -1.09229296E+00  -1.06993893E+00   2.23540369E-02
     29  -1.09361469E+00  -1.07158268E+00   2.20320119E-02
     30  -1.09542318E+00  -1.07306306E+00   2.23601179E-02
     31  -1.10100297E+00  -1.07573002E+00   2.52729517E-02
     32  -1.10654862E+00  -1.07808680E+00   2.84618194E-02
     33  -1.11282288E+00  -1.08063605E+00   3.21868301E-02
     34  -1.11906823E+00  -1.08283496E+00   3.62332689E-02
     35  -1.12071407E+00  -1.08710617E+00   3.36079010E-02
     36  -1.12173351E+00  -1.09053623E+00   3.11972827E-02
     37  -1.12357923E+00  -1.09684620E+00   2.67330260E-02
     38  -1.12456461E+00  -1.10187610E+00   2.26885101E-02
     39  -1.22661393E+00  -1.29920923E+00  -7.25952984E-02
     40  -1.33800161E+00  -1.50482650E+00  -1.66824893E-01
     41  -1.36365091E+00  -1.54919748E+00  -1.85546572E-01
     42  -1.38013804E+00  -1.57753963E+00  -1.97401590E-01
     43  -1.38289926E+00  -1.58319926E+00  -2.00299993E-01
     44  -1.38415141E+00  -1.58645363E+00  -2.02302221E-01
     45  -1.38706529E+00  -1.58972519E+00  -2.02659900E-01
     46  -1.38943194E+00  -1.59210749E+00  -2.02675551E-01
     47  -1.39685693E+00  -1.59703141E+00  -2.00174481E-01
     48  -1.40274819E+00  -1.60156168E+00  -1.98813493E-01
     49  -1.40798076E+00  -1.60484353E+00  -1.96862776E-01
     50  -1.41404348E+00  -1.60849834E+00  -1.94454860E-01
     51  -1.41956767E+00  -1.61210287E+00  -1.92535203E-01
     52  -1.42572134E+00  -1.61550134E+00  -1.89779995E-01
     53  -1.43036195E+00  -1.61745116E+00  -1.87089206E-01
     54  -1.43711303E+00  -1.61937965E+00  -1.82266620E-01
     55  -1.44053258E+00  -1.62189043E+00  -1.81357849E-01
     56  -1.44358752E+00  -1.62376364E+00  -1.80176113E-01
     57  -1.44624875E+00  -1.62811895E+00  -1.81870196E-01
     58  -1.44853449E+00  -1.63087161E+00  -1.82337120E-01
     59  -1.56629866E+00  -1.75911455E+00  -1.92815892E-01
     60  -1.69938388E+00  -1.88931004E+00  -1.89926158E-01
     61  -1.86754822E+00  -1.94640549E+00  -7.88572705E-02
     62  -2.00689462E+00  -1.96444632E+00   4.24482955E-02
     63  -2.08597649E+00  -2.01415868E+00   7.18178121E-02
     64  -2.26986975E+00  -2.06827193E+00   2.01597818E-01
     65  -2.30237268E+00  -2.08172937E+00   2.20643309E-01
     66  -2.33050073E+00  -2.09544652E+00   2.35054217E-01
     67  -2.40526633E+00  -2.14627024E+00   2.58996086E-01
     68  -2.49100828E+00  -2.19532983E+00   2.95678446E-01
     69  -2.59686875E+00  -2.23084374E+00   3.66025003E-01
     70  -2.70934129E+00  -2.26519262E+00   4.44148675E-01
     71  -2.79249687E+00  -2.28988949E+00   5.02607381E-01
     72  -2.82154693E+00  -2.30227832E+00   5.19268603E-01
     73  -2.87705152E+00  -2.32052390E+00   5.56527620E-01
     74  -2.92633023E+00  -2.33601419E+00   5.90316046E-01
     75  -3.00694048E+00  -2.35856359E+00   6.48376883E-01
     76  -3.08422938E+00  -2.37883336E+00   7.05396019E-01
     77  -3.15664859E+00  -2.39754121E+00   7.59107386E-01
     78  -3.23996250E+00  -2.41855331E+00   8.21409194E-01
     79  -3.33309499E+00  -2.43737480E+00   8.95720188E-01
     80  -3.38027166E+00  -2.44689017E+00   9.33381489E-01
     81  -3.67436673E+00  -2.51578772E+00   1.15857901E+00
     82  -4.73041152E+00  -2.59766282E+00   2.13274870E+00
     83  -4.79098856E+00  -3.42260390E+00   1.36838467E+00
     84  -4.85505353E+00  -3.82238703E+00   1.03266650E+00
     85  -4.91341917E+00  -3.92100068E+00   9.92418484E-01
     86  -4.97086287E+00  -4.08765881E+00   8.83204061E-01
     87  -5.01870654E+00  -4.26675257E+00   7.51953972E-01
     88  -5.06916705E+00  -4.42491239E+00   6.44254663E-01
     89  -5.08089596E+00  -4.45103840E+00   6.29857567E-01
     90  -5.09848432E+00  -4.58135971E+00   5.17124610E-01
     91  -5.11686574E+00  -4.63339174E+00   4.83473999E-01
     92  -5.13966360E+00  -4.68817289E+00   4.51490717E-01
     93  -5.15385356E+00  -4.69925740E+00   4.54596166E-01
     94  -5.16491540E+00  -4.71153877E+00   4.53376635E-01
     95  -5.17469385E+00  -4.72350225E+00   4.51191597E-01
     96  -5.18378018E+00  -4.73770202E+00   4.46078158E-01
     97  -5.19404422E+00  -4.75227710E+00   4.41767129E-01
     98  -5.20188482E+00  -4.76176362E+00   4.40121199E-01
     99  -5.20979585E+00  -4.77158264E+00   4.38213211E-01
    100  -5.22082594E+00  -4.78440561E+00   4.36420329E-01
    101  -5.23168955E+00  -4.79857263E+00   4.33116915E-01
    102  -5.24259898E+00  -4.81041584E+00   4.32183149E-01
    103  -5.25163033E+00  -4.82186311E+00   4.29767216E-01
    104  -5.26009363E+00  -4.83308435E+00   4.27009280E-01
    105  -5.26860033E+00  -4.84522954E+00   4.23370786E-01
    106  -5.27774627E+00  -4.85962147E+00   4.18124798E-01
    107  -5.28544477E+00  -4.86809817E+00   4.17346602E-01
    108  -5.29415255E+00  -4.88122910E+00   4.12923448E-01
    109  -5.30211643E+00  -4.89116191E+00   4.10954525E-01
    110  -5.31113483E+00  -4.90474113E+00   4.06393697E-01
    111  -5.31931711E+00  -4.91686830E+00   4.02448817E-01
    112  -5.32751769E+00  -4.92712249E+00   4.00395193E-01
    113  -5.33611138E+00  -4.93847477E+00   3.97636608E-01
    114  -5.34447724E+00  -4.94876836E+00   3.95708878E-01
    115  -5.35242022E+00  -4.95865025E+00   3.93769969E-01
    116  -5.36069175E+00  -4.96893531E+00   3.91756433E-01
    117  -5.36865558E+00  -4.97727665E+00   3.91378930E-01
    118  -5.37738666E+00  -4.98535574E+00   3.92030922E-01
    119  -5.38463620E+00  -4.99287307E+00   3.91763128E-01
    120  -5.39175881E+00  -5.00069544E+00   3.91063369E-01
    121  -5.39758827E+00  -5.00775260E+00   3.89835669E-01
    122  -5.40364678E+00  -5.01583893E+00   3.87807842E-01
    123  -5.41054556E+00  -5.02355230E+00   3.86993256E-01
    124  -5.41673269E+00  -5.03092044E+00   3.85812250E-01
    125  -5.42175109E+00  -5.03804353E+00   3.83707566E-01
    126  -5.42743260E+00  -5.04436115E+00   3.83071451E-01
    127  -5.43419220E+00  -5.05067763E+00   3.83514573E-01
    128  -5.44096578E+00  -5.05726468E+00   3.83701108E-01
    129  -5.44676640E+00  -5.06379790E+00   3.82968507E-01
    130  -5.45217696E+00  -5.06965801E+00   3.82518948E-01
    131  -5.45789255E+00  -5.07624791E+00   3.81644643E-01
    132  -5.46454970E+00  -5.08361927E+00   3.80930434E-01
    133  -5.47090454E+00  -5.09163871E+00   3.79265836E-01
    134  -5.47687961E+00  -5.09840772E+00   3.78471889E-01
    135  -5.48334610E+00  -5.10574927E+00   3.77596836E-01
    136  -5.49102575E+00  -5.11326783E+00   3.77757919E-01
    137  -5.49823800E+00  -5.12204812E+00   3.76189877E-01
    138  -5.50600786E+00  -5.13203932E+00   3.73968540E-01
    139  -5.51384432E+00  -5.14263024E+00   3.71214077E-01
    140  -5.52200862E+00  -5.15371890E+00   3.68289712E-01
    141  -5.52892494E+00  -5.16125448E+00   3.67670456E-01
    142  -5.53736856E+00  -5.16959773E+00   3.67770833E-01
    143  -5.54525282E+00  -5.17834184E+00   3.66910983E-01
    144  -5.55295388E+00  -5.18673304E+00   3.66220832E-01
    145  -5.56167797E+00  -5.19700043E+00   3.64677532E-01
    146  -5.57059597E+00  -5.20531691E+00   3.65279060E-01
    147  -5.57809690E+00  -5.21372359E+00   3.64373318E-01
    148  -5.58767864E+00  -5.22425516E+00   3.63423476E-01
    149  -5.59502039E+00  -5.23208535E+00   3.62935044E-01
    150  -5.60235070E+00  -5.24243883E+00   3.59911872E-01
    151  -5.61048991E+00  -5.25043283E+00   3.60057073E-01
    152  -5.61917893E+00  -5.26664104E+00   3.52537890E-01
    153  -5.62797256E+00  -5.27654177E+00   3.51430787E-01
    154  -5.63709946E+00  -5.28749077E+00   3.49608691E-01
    155  -5.64610054E+00  -5.29685664E+00   3.49243902E-01
    156  -5.65531307E+00  -5.30735490E+00   3.47958163E-01
    157  -5.66362663E+00  -5.31619911E+00   3.47427516E-01
    158  -5.67278521E+00  -5.32373073E+00   3.49054478E-01
    159  -5.68015938E+00  -5.33186625E+00   3.48293131E-01
    160  -5.68853821E+00  -5.34084616E+00   3.47692052E-01
    161  -5.69620821E+00  -5.35061491E+00   3.45593303E-01
    162  -5.70355963E+00  -5.35831980E+00   3.45239830E-01
    163  -5.71150670E+00  -5.36654918E+00   3.44957518E-01
    164  -5.72032030E+00  -5.37636410E+00   3.43956204E-01
    165  -5.72919992E+00  -5.38518378E+00   3.44016144E-01
    166  -5.73723955E+00  -5.39421848E+00   3.43021071E-01
    167  -5.74524656E+00  -5.40358277E+00   3.41663788E-01
    168  -5.75346929E+00  -5.41193381E+00   3.41535482E-01
    169  -5.76185195E+00  -5.41978185E+00   3.42070096E-01
    170  -5.77116555E+00  -5.42768029E+00   3.43485267E-01
    171  -5.77922020E+00  -5.43625134E+00   3.42968862E-01
    172  -5.78867644E+00  -5.44505484E+00   3.43621594E-01
    173  -5.79657955E+00  -5.45226843E+00   3.44311128E-01
    174  -5.80625398E+00  -5.46095312E+00   3.45300852E-01
    175  -5.81534075E+00  -5.46773558E+00   3.47605169E-01
    176  -5.82415095E+00  -5.47519212E+00   3.48958837E-01
    177  -5.83451808E+00  -5.48331576E+00   3.51202320E-01
    178  -5.84333017E+00  -5.49067765E+00   3.52652523E-01
    179  -5.85200410E+00  -5.49706872E+00   3.54935381E-01
    180  -5.86011287E+00  -5.50451770E+00   3.55595164E-01
    181  -5.86875970E+00  -5.51251426E+00   3.56245441E-01
    182  -5.87791459E+00  -5.51961292E+00   3.58301670E-01
    183  -5.88602084E+00  -5.52689764E+00   3.59123198E-01
    184  -5.89461708E+00  -5.53491694E+00   3.59700140E-01
    185  -5.90233062E+00  -5.54193004E+00   3.60400575E-01
    186  -5.91088612E+00  -5.55043370E+00   3.60452424E-01
    187  -5.91938171E+00  -5.55733994E+00   3.62041776E-01
    188  -5.92763905E+00  -5.56574361E+00   3.61895436E-01
    189  -5.93548401E+00  -5.57321478E+00   3.62269237E-01
    190  -5.94354765E+00  -5.58138305E+00   3.62164597E-01
    191  -5.95185718E+00  -5.58969771E+00   3.62159464E-01
    192  -5.95887903E+00  -5.59610608E+00   3.62772947E-01
    193  -5.96701559E+00  -5.60251236E+00   3.64503227E-01
    194  -5.97499701E+00  -5.60801444E+00   3.66982573E-01
    195  -5.98249207E+00  -5.61418530E+00   3.68306768E-01
    196  -5.98987832E+00  -5.62078852E+00   3.69089802E-01
    197  -5.99647089E+00  -5.62631630E+00   3.70154591E-01
    198  -6.00389453E+00  -5.63220570E+00   3.71688830E-01
    199  -6.01028565E+00  -5.63814216E+00   3.72143490E-01
    200  -6.01720017E+00  -5.64462979E+00   3.72570380E-01
    201  -6.02338447E+00  -5.65037934E+00   3.73005132E-01
    202  -6.03038151E+00  -5.65698041E+00   3.73401100E-01
    203  -6.03646127E+00  -5.66286304E+00   3.73598225E-01
    204  -6.04245281E+00  -5.66793885E+00   3.74513963E-01
    205  -6.04881771E+00  -5.67316267E+00   3.75655041E-01
    206  -6.05539795E+00  -5.67863307E+00   3.76764882E-01
    207  -6.06227835E+00  -5.68420862E+00   3.78069729E-01
    208  -6.06914232E+00  -5.68954394E+00   3.79598389E-01
    209  -6.07500266E+00  -5.69467245E+00   3.80330203E-01
    210  -6.08073435E+00  -5.70041604E+00   3.80318316E-01
    211  -6.08596591E+00  -5.70518328E+00   3.80782624E-01
    212  -6.09189680E+00  -5.71108931E+00   3.80807489E-01
    213  -6.09777575E+00  -5.71581778E+00   3.81957971E-01
    214  -6.10356279E+00  -5.72232101E+00   3.81241772E-01
    215  -6.10853285E+00  -5.72768308E+00   3.80849773E-01
    216  -6.11388427E+00  -5.73273454E+00   3.81149739E-01
    217  -6.11961456E+00  -5.73871538E+00   3.80899186E-01
    218  -6.12556634E+00  -5.74544231E+00   3.80124023E-01
    219  -6.13184655E+00  -5.75184183E+00   3.80004725E-01
    220  -6.13789540E+00  -5.75786381E+00   3.80031588E-01
    221  -6.14357267E+00  -5.76416956E+00   3.79403115E-01
    222  -6.14934912E+00  -5.77094157E+00   3.78407546E-01
    223  -6.15492278E+00  -5.77670752E+00   3.78215256E-01
    224  -6.16082509E+00  -5.78377965E+00   3.77045440E-01
    225  -6.16617835E+00  -5.78923494E+00   3.76943410E-01
    226  -6.17077983E+00  -5.79415284E+00   3.76626996E-01
    227  -6.17543072E+00  -5.79859545E+00   3.76835266E-01
    228  -6.18122855E+00  -5.80462658E+00   3.76601975E-01
    229  -6.18648820E+00  -5.80949795E+00   3.76990249E-01
    230  -6.19127192E+00  -5.81443395E+00   3.76837971E-01
    231  -6.19615962E+00  -5.81920159E+00   3.76958038E-01
    232  -6.20104965E+00  -5.82355908E+00   3.77490571E-01
    233  -6.20681707E+00  -5.82935402E+00   3.77463047E-01
    234  -6.21186250E+00  -5.83489916E+00   3.76963342E-01
    235  -6.21730450E+00  -5.83986981E+00   3.77434691E-01
    236  -6.22205033E+00  -5.84397319E+00   3.78077140E-01
    237  -6.22692958E+00  -5.84848548E+00   3.78444103E-01
    238  -6.23134183E+00  -5.85319309E+00   3.78148740E-01
    239  -6.23587109E+00  -5.85726343E+00   3.78607661E-01
    240  -6.24029991E+00  -5.86149357E+00   3.78806342E-01
    241  -6.24472474E+00  -5.86610443E+00   3.78620313E-01
    242  -6.24954630E+00  -5.87035975E+00   3.79186543E-01
    243  -6.25388484E+00  -5.87476160E+00   3.79123241E-01
    244  -6.25853703E+00  -5.87849789E+00   3.80039148E-01
    245  -6.26218715E+00  -5.88201199E+00   3.80175157E-01
    246  -6.26623528E+00  -5.88596983E+00   3.80265445E-01
    247  -6.27118401E+00  -5.89010868E+00   3.81075330E-01
    248  -6.27537207E+00  -5.89457423E+00   3.80797839E-01
    249  -6.27934594E+00  -5.89831582E+00   3.81030124E-01
    250  -6.28363840E+00  -5.90207604E+00   3.81562360E-01
    251  -6.28804073E+00  -5.90637310E+00   3.81667626E-01
    252  -6.29208019E+00  -5.91080352E+00   3.81276670E-01
    253  -6.29709963E+00  -5.91520185E+00   3.81897783E-01
    254  -6.30115038E+00  -5.91957118E+00   3.81579200E-01
    255  -6.30593852E+00  -5.92374987E+00   3.82188646E-01
    256  -6.31030333E+00  -5.92867593E+00   3.81627400E-01
    257  -6.31427466E+00  -5.93320075E+00   3.81073908E-01
    258  -6.31819935E+00  -5.93746684E+00   3.80732512E-01
    259  -6.32246848E+00  -5.94129581E+00   3.81172673E-01
    260  -6.32623326E+00  -5.94581060E+00   3.80422660E-01
    261  -6.33021831E+00  -5.95030957E+00   3.79908746E-01
    262  -6.33374074E+00  -5.95409592E+00   3.79644816E-01
    263  -6.33739273E+00  -5.95755166E+00   3.79841075E-01
    264  -6.34163578E+00  -5.96133375E+00   3.80302037E-01
    265  -6.34522423E+00  -5.96462359E+00   3.80600634E-01
    266  -6.34927762E+00  -5.96840644E+00   3.80871184E-01
    267  -6.35320674E+00  -5.97222252E+00   3.80984216E-01
    268  -6.35702292E+00  -5.97596451E+00   3.81058405E-01
    269  -6.36016761E+00  -5.97882394E+00   3.81343671E-01
    270  -6.36351142E+00  -5.98220727E+00   3.81304148E-01
    271  -6.36693572E+00  -5.98535438E+00   3.81581338E-01
    272  -6.37066381E+00  -5.98882585E+00   3.81837967E-01
    273  -6.37451408E+00  -5.99213739E+00   3.82376683E-01
    274  -6.37778873E+00  -5.99533209E+00   3.82456644E-01
    275  -6.38160203E+00  -5.99887269E+00   3.82729346E-01
    276  -6.38514714E+00  -6.00219426E+00   3.82952881E-01
    277  -6.38893440E+00  -6.00566178E+00   3.83272618E-01
    278  -6.39296498E+00  -6.00935310E+00   3.83611877E-01
    279  -6.39644870E+00  -6.01281896E+00   3.83629745E-01
    280  -6.39963457E+00  -6.01556222E+00   3.84072351E-01
    281  -6.40340197E+00  -6.01933067E+00   3.84071295E-01
    282  -6.40676100E+00  -6.02235017E+00   3.84410830E-01
    283  -6.41068134E+00  -6.02665146E+00   3.84029876E-01
    284  -6.41409401E+00  -6.03019982E+00   3.83894196E-01
    285  -6.41807413E+00  -6.03465665E+00   3.83417484E-01
    286  -6.42160631E+00  -6.03791158E+00   3.83694733E-01
    287  -6.42529189E+00  -6.04168009E+00   3.83611794E-01
    288  -6.42873035E+00  -6.04511682E+00   3.83613533E-01
    289  -6.43200168E+00  -6.04821920E+00   3.83782481E-01
    290  -6.43528815E+00  -6.05188604E+00   3.83402107E-01
    291  -6.43879268E+00  -6.05563198E+00   3.83160702E-01
    292  -6.44206933E+00  -6.05881474E+00   3.83254591E-01
    293  -6.44523504E+00  -6.06240797E+00   3.82827073E-01
    294  -6.44802816E+00  -6.06544509E+00   3.82583064E-01
    295  -6.45136460E+00  -6.06934489E+00   3.82019713E-01
    296  -6.45442005E+00  -6.07270774E+00   3.81712313E-01
    297  -6.45719277E+00  -6.07563841E+00   3.81554360E-01
    298  -6.46008902E+00  -6.07881961E+00   3.81269409E-01
    299  -6.46317171E+00  -6.08216972E+00   3.81001992E-01
    300  -6.46612357E+00  -6.08498730E+00   3.81136269E-01
# k =   0.250000   0.750000   0.250000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -7.56620363E+00  -7.10022100E+00   4.65982633E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.95891425E-01   8.93160483E-01  -1.02730942E-01
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -6.80001684E-04  -1.55771949E-03  -8.77717803E-04
      2  -1.34979980E-03  -3.14243634E-03  -1.79263655E-03
      3  -2.08085147E-03  -4.80593956E-03  -2.72508808E-03
      4  -2.79630399E-03  -6.47810597E-03  -3.68180198E-03
      5  -1.44120041E-02  -1.63914150E-01  -1.49502146E-01
      6  -2.42575625E-02  -3.15380471E-01  -2.91122908E-01
      7  -3.37324717E-02  -3.35159944E-01  -3.01427472E-01
      8  -4.23522674E-02  -3.47411386E-01  -3.05059119E-01
      9  -4.95825394E-02  -4.78958466E-01  -4.29375927E-01
     10  -5.58800323E-02  -6.01049211E-01  -5.45169179E-01
     11  -6.19316745E-02  -7.24647502E-01  -6.62715828E-01
     12  -6.93305493E-02  -8.41178902E-01  -7.71848353E-01
     13  -7.53916315E-02  -8.48417781E-01  -7.73026149E-01
     14  -8.15323035E-02  -8.54889532E-01  -7.73357228E-01
     15  -8.27211868E-02  -8.55890205E-01  -7.73169018E-01
     16  -8.38041790E-02  -8.56860240E-01  -7.73056061E-01
